address,area,baths,beds,brokerName,detailUrl,id,imgSrc,latitude,longitude,price,statusText,statusType
"2575 SW 27th Ave APT 214, Miami, FL 33133",625,2.0,2,Dream Life Realty,https://www.zillow.com/homedetails/2575-SW-27th-Ave-APT-214-Miami-FL-33133/64811194_zpid/,64811194,https://photos.zillowstatic.com/fp/f76508a9d54a1b98ca758e25200e2ea7-p_e.jpg,25.743666,-80.237724,"$316,000",Condo for sale,FOR_SALE
"1408 Brickell Bay Dr APT 518, Miami, FL 33131",1098,2.0,2,Floridian First Realty Corp,https://www.zillow.com/homedetails/1408-Brickell-Bay-Dr-APT-518-Miami-FL-33131/43872133_zpid/,43872133,https://photos.zillowstatic.com/fp/1ef9d62347035ad9fb990dc89beb6e89-p_e.jpg,25.759018,-80.18985,"$499,999",Condo for sale,FOR_SALE
"10601 SW 165th St, Miami, FL 33157",2021,2.0,4,"Advance Florida Realty, Inc.",https://www.zillow.com/homedetails/10601-SW-165th-St-Miami-FL-33157/44298299_zpid/,44298299,https://photos.zillowstatic.com/fp/ab1796cf8d1c22ea2f3bcc3601c06bdf-p_e.jpg,25.616467,-80.364716,"$625,000",House for sale,FOR_SALE
"6578 SW 37th St, Miami, FL 33155",1205,2.0,3,Keller Williams Capital Realty,https://www.zillow.com/homedetails/6578-SW-37th-St-Miami-FL-33155/44189189_zpid/,44189189,https://photos.zillowstatic.com/fp/eac07a083713e61a5963f678e533eb39-p_e.jpg,25.736193,-80.3026,"$649,999",House for sale,FOR_SALE
"2231 Tigertail Ave, Miami, FL 33133",4644,6.0,5,Globalty Investment LLC,https://www.zillow.com/homedetails/2231-Tigertail-Ave-Miami-FL-33133/43863249_zpid/,43863249,https://photos.zillowstatic.com/fp/acfa16fc7b6d689b023c6e31f101ef18-p_e.jpg,25.737226,-80.23038,"$5,499,000",New construction,FOR_SALE
"14074 SW 166th St, Miami, FL 33177",1828,3.0,4,EXP Realty LLC,https://www.zillow.com/homedetails/14074-SW-166th-St-Miami-FL-33177/44335494_zpid/,44335494,https://photos.zillowstatic.com/fp/7823ece27efee6597055324d7594aaf7-p_e.jpg,25.61266,-80.4208,"$566,000",House for sale,FOR_SALE
"520 Brickell Key Dr APT A1716, Miami, FL 33131",1890,3.0,3,Redfin Corporation,https://www.zillow.com/homedetails/520-Brickell-Key-Dr-APT-A1716-Miami-FL-33131/43872533_zpid/,43872533,https://photos.zillowstatic.com/fp/183992b0c55f98527f49704f9bbb77ed-p_e.jpg,25.767235,-80.18427,"$1,300,000",Condo for sale,FOR_SALE
"(undisclosed Address), Miami, FL 33136",1026,2.0,3,London Foster Realty,https://www.zillow.com/homedetails/Miami-FL-33136/63830977_zpid/,63830977,https://photos.zillowstatic.com/fp/e45b757deb0d285edda78a74083caf92-p_e.jpg,,,"$265,000",Townhouse for sale,FOR_SALE
"2447 SW 26th St, Miami, FL 33133",1536,3.0,5,Keller Williams Capital Realty,https://www.zillow.com/homedetails/2447-SW-26th-St-Miami-FL-33133/43854731_zpid/,43854731,https://photos.zillowstatic.com/fp/e615683c756c1c16e9e7d694f6f31399-p_e.jpg,25.744045,-80.23489,"$599,000",House for sale,FOR_SALE
"1060 NW 7th St APT 101, Miami, FL 33136",795,2.0,2,"Sun & Sea Realty, Inc",https://www.zillow.com/homedetails/1060-NW-7th-St-APT-101-Miami-FL-33136/63182362_zpid/,63182362,https://photos.zillowstatic.com/fp/7e3f6aa1c8e8dff13c6a4ce4b8d0db7f-p_e.jpg,25.779953,-80.21292,"$265,000",Condo for sale,FOR_SALE
"4940 SW 95th Ct, Miami, FL 33165",2189,3.0,3,Hampton Real Estate Group,https://www.zillow.com/homedetails/4940-SW-95th-Ct-Miami-FL-33165/44204833_zpid/,44204833,https://photos.zillowstatic.com/fp/5d9726f4f82dde148e47acfebc8364f4-p_e.jpg,25.722244,-80.34988,"$799,000",Home for sale,FOR_SALE
"230 NE 55th Ter, Miami, FL 33137",3723,3.0,4,"Onecore Realty, Inc.",https://www.zillow.com/homedetails/230-NE-55th-Ter-Miami-FL-33137/43808491_zpid/,43808491,https://photos.zillowstatic.com/fp/02fd8abae975df9e30962d919d4e7bb5-p_e.jpg,25.82646,-80.19122,"$600,000",House for sale,FOR_SALE
"7280 SW 89th St #D201, Miami, FL 33156",1214,2.0,2,More Homes LLC,https://www.zillow.com/homedetails/7280-SW-89th-St-D201-Miami-FL-33156/83157669_zpid/,83157669,https://photos.zillowstatic.com/fp/62d4dc3afe1affde26606783b3d36aae-p_e.jpg,25.687273,-80.31314,"$429,000",Condo for sale,FOR_SALE
"200 Biscayne Blvd Way APT 5402, Miami, FL 33131",4310,6.0,3,One Sotheby's International Realty,https://www.zillow.com/homedetails/200-Biscayne-Blvd-Way-APT-5402-Miami-FL-33131/2108789406_zpid/,2108789406,https://photos.zillowstatic.com/fp/9f49b8897c974e54695215a810508219-p_e.jpg,25.7709,-80.192,"$7,750,000",Condo for sale,FOR_SALE
"968 NE 80th St, Miami, FL 33138",1688,3.0,4,Keller Williams Eagle Realty,https://www.zillow.com/homedetails/968-NE-80th-St-Miami-FL-33138/43827231_zpid/,43827231,https://photos.zillowstatic.com/fp/c985568e0dbc3782a4553491fbcf00e8-p_e.jpg,25.848637,-80.17665,"$890,000",House for sale,FOR_SALE
"14193 SW 152nd Ct, Miami, FL 33196",2142,3.0,4,The Keyes Company,https://www.zillow.com/homedetails/14193-SW-152nd-Ct-Miami-FL-33196/44328555_zpid/,44328555,https://photos.zillowstatic.com/fp/8bae4345d65924bfae882d8d2e559e6d-p_e.jpg,25.634827,-80.439964,"$690,000",House for sale,FOR_SALE
"31 SE 5th St APT 1011, Miami, FL 33131",1117,2.0,2,"P.U.R.E. Investments, Inc.",https://www.zillow.com/homedetails/31-SE-5th-St-APT-1011-Miami-FL-33131/70396809_zpid/,70396809,https://photos.zillowstatic.com/fp/57d4ad1c9bd4d809da57e7d538e45f29-p_e.jpg,25.76968,-80.191605,"$550,000",Condo for sale,FOR_SALE
"1755 SW 10th St, Miami, FL 33135",3630,4.0,4,PropertySmart Real Estate,https://www.zillow.com/homedetails/1755-SW-10th-St-Miami-FL-33135/43852378_zpid/,43852378,https://photos.zillowstatic.com/fp/be2d0a975fddd3e1b0b711e3ba5ca7f7-p_e.jpg,25.764252,-80.22366,"$2,000,000",House for sale,FOR_SALE
"3580 S Moorings Way, Miami, FL 33133",14193,10.0,7,One Sotheby's International Realty,https://www.zillow.com/homedetails/3580-S-Moorings-Way-Miami-FL-33133/43863612_zpid/,43863612,https://photos.zillowstatic.com/fp/0aad3450b80555442362bfba2d9d8c6b-p_e.jpg,25.7187,-80.25074,"$17,990,000",House for sale,FOR_SALE
"1319 NW 68th St, Miami, FL 33147",1600,,,Horizon Homes Realty Corp,https://www.zillow.com/homedetails/1319-NW-68th-St-Miami-FL-33147/43808914_zpid/,43808914,https://photos.zillowstatic.com/fp/16b45058199e173b08a6e036eef31644-p_e.jpg,25.836561,-80.21939,"$380,000",Multi-family home for sale,FOR_SALE
"244 Biscayne Blvd APT 640, Miami, FL 33132",888,2.0,1,"Compass Florida, LLC.",https://www.zillow.com/homedetails/244-Biscayne-Blvd-APT-640-Miami-FL-33132/92435923_zpid/,92435923,https://photos.zillowstatic.com/fp/aa374bd063c117d11c13d1eb2067a9f7-p_e.jpg,25.776989,-80.1888,"$385,000",Condo for sale,FOR_SALE
"7960 SW 52nd Ave, Miami, FL 33143",2617,4.0,4,Douglas Elliman,https://www.zillow.com/homedetails/7960-SW-52nd-Ave-Miami-FL-33143/44226368_zpid/,44226368,https://photos.zillowstatic.com/fp/17eddaf8728c486ae97764974aa01399-p_e.jpg,25.697836,-80.27722,"$3,990,000",House for sale,FOR_SALE
"17535 SW 150th Ct, Miami, FL 33187",1948,4.0,4,Frank Taylor Real Estate Inc,https://www.zillow.com/homedetails/17535-SW-150th-Ct-Miami-FL-33187/156369719_zpid/,156369719,https://photos.zillowstatic.com/fp/e349617465fec928f992e541b8fa5d3b-p_e.jpg,25.6042,-80.435715,"$499,900",Townhouse for sale,FOR_SALE
"6809 SW 12th St, Miami, FL 33144",1512,2.0,3,DecoNova International Group,https://www.zillow.com/homedetails/6809-SW-12th-St-Miami-FL-33144/44185021_zpid/,44185021,https://photos.zillowstatic.com/fp/3b7e68bde598570c2182430543685cb3-p_e.jpg,25.75958,-80.30601,"$750,000",House for sale,FOR_SALE
"480 NE 30th St APT 701, Miami, FL 33137",1363,2.0,2,Cervera Real Estate Inc.,https://www.zillow.com/homedetails/480-NE-30th-St-APT-701-Miami-FL-33137/72571929_zpid/,72571929,https://photos.zillowstatic.com/fp/66b167231cd611b7c89da68547d971a7-p_e.jpg,25.805187,-80.186775,"$645,000",Condo for sale,FOR_SALE
"13760 SW 149th Circle Ln #480, Miami, FL 33186",738,1.0,2,RE/MAX 360 Real Estate,https://www.zillow.com/homedetails/13760-SW-149th-Circle-Ln-480-Miami-FL-33186/44330262_zpid/,44330262,https://photos.zillowstatic.com/fp/c330559e12e5163245db43a9f0c8d451-p_e.jpg,25.630987,-80.4184,"$250,000",Condo for sale,FOR_SALE
"480 NE 31st St UNIT 2105, Miami, FL 33137",1143,3.0,2,United Realty Group Inc.,https://www.zillow.com/homedetails/480-NE-31st-St-UNIT-2105-Miami-FL-33137/331697006_zpid/,331697006,https://photos.zillowstatic.com/fp/685db52559ad9852d41048c280031124-p_e.jpg,25.80619,-80.18672,"$950,000",Condo for sale,FOR_SALE
"19821 SW 114th Ave APT 320, Miami, FL 33157",800,2.0,2,Xcellence Realty Inc,https://www.zillow.com/homedetails/19821-SW-114th-Ave-APT-320-Miami-FL-33157/44349510_zpid/,44349510,https://photos.zillowstatic.com/fp/7bb9a806db84429e44ee4f45da5ce123-p_e.jpg,25.582245,-80.37606,"$175,000",Condo for sale,FOR_SALE
"3963 Washington Ave, Miami, FL 33133",546,1.0,2,"Elite Realty Partners, Inc.",https://www.zillow.com/homedetails/3963-Washington-Ave-Miami-FL-33133/43860216_zpid/,43860216,https://photos.zillowstatic.com/fp/62a9794fd4968a40c7e76811a5ce3bae-p_e.jpg,25.72721,-80.25715,"$600,000",House for sale,FOR_SALE
"10421 SW 76th St, Miami, FL 33173",1924,3.0,3,Real Miami Commercial R.E.,https://www.zillow.com/homedetails/10421-SW-76th-St-Miami-FL-33173/44219164_zpid/,44219164,https://photos.zillowstatic.com/fp/8f6e64b29140a94feea0f1e3fc7d7d1a-p_e.jpg,25.697298,-80.36226,"$775,000",Townhouse for sale,FOR_SALE
"8505 SW 53rd Ave, Miami, FL 33143",8856,9.0,8,"Compass Florida, LLC",https://www.zillow.com/homedetails/8505-SW-53rd-Ave-Miami-FL-33143/44225747_zpid/,44225747,https://photos.zillowstatic.com/fp/76053af9cd6e71f115e3bd594f86b549-p_e.jpg,25.6917,-80.27865,"$7,800,000",House for sale,FOR_SALE
"500 NE 29th St APT 604, Miami, FL 33137",744,1.0,1,Keller Williams Legacy,https://www.zillow.com/homedetails/500-NE-29th-St-APT-604-Miami-FL-33137/2100550230_zpid/,2100550230,https://photos.zillowstatic.com/fp/bd8f789039f54ecbdefc599bc3223bdf-p_e.jpg,25.80426,-80.18768,"$445,000",Condo for sale,FOR_SALE
"555 NE 15th St APT 14I, Miami, FL 33132",860,2.0,1,Coldwell Banker Realty,https://www.zillow.com/homedetails/555-NE-15th-St-APT-14I-Miami-FL-33132/43833591_zpid/,43833591,https://photos.zillowstatic.com/fp/a63c617a4fca1c98a7285957e7d65f5a-p_e.jpg,25.790186,-80.1857,"$395,000",Condo for sale,FOR_SALE
"10880 SW 120th St, Miami, FL 33176",2054,3.0,4,First Step Realty Group,https://www.zillow.com/homedetails/10880-SW-120th-St-Miami-FL-33176/44286695_zpid/,44286695,https://photos.zillowstatic.com/fp/2cfe92ea4d3072797c3ef0785f42c380-p_e.jpg,25.65703,-80.37116,"$845,000",House for sale,FOR_SALE
"102 NE 50th St, Miami, FL 33137",2700,5.0,5,"The Firm Properties, LLC.",https://www.zillow.com/homedetails/102-NE-50th-St-Miami-FL-33137/43814385_zpid/,43814385,https://photos.zillowstatic.com/fp/78f2f008239a6bc1c7dfd4a608127d97-p_e.jpg,25.821058,-80.19363,"$3,299,999",New construction,FOR_SALE
"55 SW 9th St APT 3306, Miami, FL 33130",1053,2.0,2,One Premier International,https://www.zillow.com/homedetails/55-SW-9th-St-APT-3306-Miami-FL-33130/247649409_zpid/,247649409,https://photos.zillowstatic.com/fp/ca3f3da70ca6fae0c5058ab58b6329b7-p_e.jpg,25.765661,-80.19421,"$874,000",Condo for sale,FOR_SALE
"880 NW 55th St, Miami, FL 33127",1512,2.0,3,Current Capital Realty,https://www.zillow.com/homedetails/880-NW-55th-St-Miami-FL-33127/43809420_zpid/,43809420,https://photos.zillowstatic.com/fp/31e24b8decc1156874b675143f786163-p_e.jpg,25.82538,-80.21085,"$465,000",Multi-family home for sale,FOR_SALE
"3300 Bird Ave APT 108, Miami, FL 33133",1180,3.0,2,Berkshire Hathaway HomeServices Florida Realty,https://www.zillow.com/homedetails/3300-Bird-Ave-APT-108-Miami-FL-33133/63614751_zpid/,63614751,https://photos.zillowstatic.com/fp/163d76f305765d362cbc3d8a5b796c87-p_e.jpg,25.734962,-80.2479,"$774,000",Townhouse for sale,FOR_SALE
"1730 SW 13th Ave, Miami, FL 33145",2330,4.0,4,Redfin Corporation,https://www.zillow.com/homedetails/1730-SW-13th-Ave-Miami-FL-33145/43853667_zpid/,43853667,https://photos.zillowstatic.com/fp/4973ec5da1575c3233f28ba09b392040-p_e.jpg,25.756544,-80.216644,"$1,100,000",House for sale,FOR_SALE
"950 Brickell Bay Dr APT 2510, Miami, FL 33131",1278,3.0,2,BHHS EWM Realty,https://www.zillow.com/homedetails/950-Brickell-Bay-Dr-APT-2510-Miami-FL-33131/92436959_zpid/,92436959,https://photos.zillowstatic.com/fp/0ec498348727b7f2fa6a181fb98c7a8e-p_e.jpg,25.765005,-80.19016,"$995,000",Condo for sale,FOR_SALE
"9211 SW 12th St, Miami, FL 33174",1443,2.0,3,LPT Realty,https://www.zillow.com/homedetails/9211-SW-12th-St-Miami-FL-33174/44181787_zpid/,44181787,https://photos.zillowstatic.com/fp/8321ac232afc8e088ad33aef66cdf615-p_e.jpg,25.758541,-80.34455,"$729,000",House for sale,FOR_SALE
"9340 SW 105th Ave, Miami, FL 33176",1860,2.0,3,First Service Realty ERA,https://www.zillow.com/homedetails/9340-SW-105th-Ave-Miami-FL-33176/44276983_zpid/,44276983,https://photos.zillowstatic.com/fp/58dc0d9c40caeb6d8fe067719dfd7319-p_e.jpg,25.681744,-80.36624,"$880,000",House for sale,FOR_SALE
"621 NE 67th St, Miami, FL 33138",1471,2.0,3,MerrickDamon Real Estate,https://www.zillow.com/homedetails/621-NE-67th-St-Miami-FL-33138/43828786_zpid/,43828786,https://photos.zillowstatic.com/fp/60d3721896d8f8dc389dcd153e89675a-p_e.jpg,25.837517,-80.18381,"$879,000",House for sale,FOR_SALE
"3620 Stewart Ave, Miami, FL 33133",9824,10.0,6,One Sotheby's International Realty,https://www.zillow.com/homedetails/3620-Stewart-Ave-Miami-FL-33133/247698436_zpid/,247698436,https://photos.zillowstatic.com/fp/04190f91d03b45cb6bb9df5386cc43e5-p_e.jpg,25.71073,-80.25092,"$24,900,000",New construction,FOR_SALE
"7665 NW 3rd Ave, Miami, FL 33150",901,1.0,3,"AB Realty, LLC",https://www.zillow.com/homedetails/7665-NW-3rd-Ave-Miami-FL-33150/43806752_zpid/,43806752,https://photos.zillowstatic.com/fp/5a35109696a35b0a057a70f733aea4e6-p_e.jpg,25.84512,-80.2025,"$335,000",House for sale,FOR_SALE
"14662 SW 155th Pl, Miami, FL 33196",1468,2.0,3,RE/MAX Advance Realty,https://www.zillow.com/homedetails/14662-SW-155th-Pl-Miami-FL-33196/44328360_zpid/,44328360,https://photos.zillowstatic.com/fp/971fce7374b5d55535e1e733e3bc9728-p_e.jpg,25.630419,-80.4458,"$500,000",House for sale,FOR_SALE
"495 Brickell Ave APT 5004, Miami, FL 33131",1500,2.0,2,Coldwell Banker Realty,https://www.zillow.com/homedetails/495-Brickell-Ave-APT-5004-Miami-FL-33131/92436405_zpid/,92436405,https://photos.zillowstatic.com/fp/66547f92a84402300919043be960f309-p_e.jpg,25.768295,-80.188446,"$1,075,000",Condo for sale,FOR_SALE
"2975 Bridgeport Ave UNIT 2975, Miami, FL 33133",2802,3.0,3,BHHS EWM Realty,https://www.zillow.com/homedetails/2975-Bridgeport-Ave-UNIT-2975-Miami-FL-33133/247699016_zpid/,247699016,https://photos.zillowstatic.com/fp/92601a37a12d53bb474859bfd27f8257-p_e.jpg,25.736086,-80.24312,"$1,975,000",Townhouse for sale,FOR_SALE
"488 NE 18th St #2810, Miami, FL 33132",1592,4.0,3,"HOMERICH, LLC",https://www.zillow.com/homedetails/488-NE-18th-St-2810-Miami-FL-33132/306395145_zpid/,306395145,https://photos.zillowstatic.com/fp/b4b914086bb0108d28d06227af56fca8-p_e.jpg,25.79351,-80.18751,"$1,300,000",Condo for sale,FOR_SALE
"186 SE 12th Ter APT 2204, Miami, FL 33131",1145,2.0,2,Brickell Real Estate Services,https://www.zillow.com/homedetails/186-SE-12th-Ter-APT-2204-Miami-FL-33131/72565068_zpid/,72565068,https://photos.zillowstatic.com/fp/2a36d00349fca549664270de6a5d2614-p_e.jpg,25.761255,-80.1904,"$590,000",Condo for sale,FOR_SALE
"9194 SW 132nd Ln, Miami, FL 33176",1727,3.0,3,RE/MAX Advance Realty II,https://www.zillow.com/homedetails/9194-SW-132nd-Ln-Miami-FL-33176/44285273_zpid/,44285273,https://photos.zillowstatic.com/fp/4358405eb9018562dd62dcbb314ae5fb-p_e.jpg,25.64684,-80.34275,"$645,000",House for sale,FOR_SALE
"3410 Coral Way APT 202, Miami, FL 33145",563,1.0,1,"Blue One Realty, LLC",https://www.zillow.com/homedetails/3410-Coral-Way-APT-202-Miami-FL-33145/82071960_zpid/,82071960,https://photos.zillowstatic.com/fp/768157d99a8adb164f545c5085a3cf9a-p_e.jpg,25.74958,-80.25007,"$280,000",Condo for sale,FOR_SALE
"1200 Brickell Bay Dr APT 2202, Miami, FL 33131",1232,2.0,3,"United Realty Group, Inc",https://www.zillow.com/homedetails/1200-Brickell-Bay-Dr-APT-2202-Miami-FL-33131/67089761_zpid/,67089761,https://photos.zillowstatic.com/fp/611a8cfc5b0e38ca93538141de37844b-p_e.jpg,25.761799,-80.19058,"$1,090,000",Condo for sale,FOR_SALE
"1241 SW 30th Ct, Miami, FL 33135",1286,2.0,3,Luxe Properties,https://www.zillow.com/homedetails/1241-SW-30th-Ct-Miami-FL-33135/43847376_zpid/,43847376,https://photos.zillowstatic.com/fp/8c90fd4a3a284dcca26b89b4c78e8505-p_e.jpg,25.760736,-80.24325,"$589,999",House for sale,FOR_SALE
"7623 SW 91st Ave, Miami, FL 33173",1506,2.0,3,Coldwell Banker Realty,https://www.zillow.com/homedetails/7623-SW-91st-Ave-Miami-FL-33173/44220465_zpid/,44220465,https://photos.zillowstatic.com/fp/080ad37658f35a27a00b584b79d320f4-p_e.jpg,25.697832,-80.34069,"$850,000",House for sale,FOR_SALE
"18456 SW 136th Ct, Miami, FL 33177",1754,3.0,3,United Realty Group Inc,https://www.zillow.com/homedetails/18456-SW-136th-Ct-Miami-FL-33177/2064391069_zpid/,2064391069,https://photos.zillowstatic.com/fp/0b78964aa6a8a54fce6e679533652b64-p_e.jpg,,,"$650,000",New construction,FOR_SALE
"150 SE 25th Rd APT 4B, Miami, FL 33129",,,,Fortune Christie's International Real Estate,https://www.zillow.com/homedetails/150-SE-25th-Rd-APT-4B-Miami-FL-33129/43871654_zpid/,43871654,https://photos.zillowstatic.com/fp/75eb4a0bdec467ebeb619f56b9ad81dc-p_e.jpg,25.749168,-80.20198,"$269,000",Lot / Land for sale,FOR_SALE
"800 Claughton Island Dr APT 3101, Miami, FL 33131",1960,4.0,4,The Keyes Company,https://www.zillow.com/homedetails/800-Claughton-Island-Dr-APT-3101-Miami-FL-33131/43873027_zpid/,43873027,https://photos.zillowstatic.com/fp/d601f742c734bfe11bbdbcf4e1255704-p_e.jpg,25.76514,-80.18433,"$1,730,000",Condo for sale,FOR_SALE
"2101 Brickell Ave APT 1812, Miami, FL 33129",1367,2.0,2,"Compass Florida, LLC",https://www.zillow.com/homedetails/2101-Brickell-Ave-APT-1812-Miami-FL-33129/64628941_zpid/,64628941,https://photos.zillowstatic.com/fp/fc7e5af269143e207b983fb1ce563331-p_e.jpg,25.752407,-80.198875,"$900,000",Condo for sale,FOR_SALE
"677 NE 24th St APT 504, Miami, FL 33137",709,2.0,1,Cami Realty Services,https://www.zillow.com/homedetails/677-NE-24th-St-APT-504-Miami-FL-33137/66175147_zpid/,66175147,https://photos.zillowstatic.com/fp/492f6a943fa6eade0b2074919b92eb6d-p_e.jpg,25.800495,-80.18628,"$310,000",Condo for sale,FOR_SALE
"3510 Rockerman Rd, Miami, FL 33133",3236,5.0,3,Gary Hennes Realtors,https://www.zillow.com/homedetails/3510-Rockerman-Rd-Miami-FL-33133/43855577_zpid/,43855577,https://photos.zillowstatic.com/fp/d3cdf2307a72cd50ac4e68b404cbe9ac-p_e.jpg,25.73658,-80.227425,"$5,300,000",House for sale,FOR_SALE
"12210 SW 194th Ter, Miami, FL 33177",1349,2.0,3,RE/MAX Advance Realty II,https://www.zillow.com/homedetails/12210-SW-194th-Ter-Miami-FL-33177/44360620_zpid/,44360620,https://photos.zillowstatic.com/fp/cb0b259bfdec8407bdc5fe7c68b7c172-p_e.jpg,25.585543,-80.38953,"$550,000",House for sale,FOR_SALE
"7821 SW 54th Ct, Miami, FL 33143",4306,7.0,6,Shelton and Stewart REALTORS,https://www.zillow.com/homedetails/7821-SW-54th-Ct-Miami-FL-33143/44226291_zpid/,44226291,https://photos.zillowstatic.com/fp/8eeed863448a039cdec1416b5dc43d0c-p_e.jpg,25.698498,-80.28221,"$4,250,000",House for sale,FOR_SALE
"555 NE 15th St PENTHOUSE D, Miami, FL 33132",890,2.0,1,"Blue Lighthouse Realty, INC",https://www.zillow.com/homedetails/555-NE-15th-St-PENTHOUSE-D-Miami-FL-33132/43833486_zpid/,43833486,https://photos.zillowstatic.com/fp/5ea2224af7caaf74a0c0666fdc868ffe-p_e.jpg,25.790186,-80.1857,"$359,000",Condo for sale,FOR_SALE
"6828 NW 5th Pl, Miami, FL 33150",1524,2.0,4,Capital Homes Inc,https://www.zillow.com/homedetails/6828-NW-5th-Pl-Miami-FL-33150/2073369495_zpid/,2073369495,https://photos.zillowstatic.com/fp/8cebe4901d5687ab295ff0881a12cd82-p_e.jpg,25.837395,-80.206474,"$470,000",New construction,FOR_SALE
"6554 SW 114th Pl #B74, Miami, FL 33173",1340,2.0,2,United Real Estate Miami,https://www.zillow.com/homedetails/6554-SW-114th-Pl-B74-Miami-FL-33173/44214528_zpid/,44214528,https://photos.zillowstatic.com/fp/e589b205528b1382cbbb9a17789c3baa-p_e.jpg,25.706764,-80.37893,"$360,000",Townhouse for sale,FOR_SALE
"4440 SW 3rd St, Miami, FL 33134",1687,2.0,3,EXP Realty LLC,https://www.zillow.com/homedetails/4440-SW-3rd-St-Miami-FL-33134/43843687_zpid/,43843687,https://photos.zillowstatic.com/fp/23b34fd520538e79dbf1ba4660a915dd-p_e.jpg,25.768576,-80.26845,"$799,900",House for sale,FOR_SALE
"(undisclosed Address), Miami, FL 33135",1380,2.0,3,RE/MAX Advance Realty II,https://www.zillow.com/homedetails/Miami-FL-33135/43850445_zpid/,43850445,https://photos.zillowstatic.com/fp/fbdb1f760758947f62bbfca8fcdac401-p_e.jpg,,,"$468,000",Foreclosure,FOR_SALE
"901 NE 75th St, Miami, FL 33138",7198,8.0,6,"Compass Florida, LLC",https://www.zillow.com/homedetails/901-NE-75th-St-Miami-FL-33138/43827653_zpid/,43827653,https://photos.zillowstatic.com/fp/eeb4c09eef7b89886feda2633ec84164-p_e.jpg,25.844376,-80.17747,"$12,700,000",New construction,FOR_SALE
"2622 SW 36th Ave, Miami, FL 33133",1400,2.0,4,One Sotheby's International Realty,https://www.zillow.com/homedetails/2622-SW-36th-Ave-Miami-FL-33133/43857208_zpid/,43857208,https://photos.zillowstatic.com/fp/9f625d82562ae981c370ea4283679503-p_e.jpg,25.742256,-80.25194,"$655,000",Multi-family home for sale,FOR_SALE
"2665 SW 37th Ave APT 906, Miami, FL 33133",1072,2.0,2,Soto Realty Group,https://www.zillow.com/homedetails/2665-SW-37th-Ave-APT-906-Miami-FL-33133/155795921_zpid/,155795921,https://photos.zillowstatic.com/fp/326c5d13c239d5af265a1ac7b83fac1f-p_e.jpg,25.741632,-80.25361,"$550,000",Condo for sale,FOR_SALE
"92 SW 3rd St APT 501, Miami, FL 33130",1615,3.0,3,Ancona Real Estate Inc,https://www.zillow.com/homedetails/92-SW-3rd-St-APT-501-Miami-FL-33130/113377170_zpid/,113377170,https://photos.zillowstatic.com/fp/1006e807a05bfe25414877ceaa2023ec-p_e.jpg,25.76955,-80.1952,"$750,000",Condo for sale,FOR_SALE
"14123 SW 129th Path, Miami, FL 33186",2441,3.0,5,RE/MAX Advance Realty II,https://www.zillow.com/homedetails/14123-SW-129th-Path-Miami-FL-33186/58455676_zpid/,58455676,https://photos.zillowstatic.com/fp/9fc35e10a1398438aab592caf43bdc3e-p_e.jpg,25.635838,-80.4036,"$850,000",House for sale,FOR_SALE
"3187 Royal Rd, Miami, FL 33133",,,,Coldwell Banker Realty,https://www.zillow.com/homedetails/3187-Royal-Rd-Miami-FL-33133/43861798_zpid/,43861798,https://photos.zillowstatic.com/fp/75e13b33914ddcb9929eb56795e8c328-p_e.jpg,25.721674,-80.24371,"$49,950,000",Lot / Land for sale,FOR_SALE
"1898 SW 4th Ave, Miami, FL 33129",1999,4.0,4,Global Luxury Realty LLC,https://www.zillow.com/homedetails/1898-SW-4th-Ave-Miami-FL-33129/43864622_zpid/,43864622,https://photos.zillowstatic.com/fp/01f6b3e6f71fc904a2658a10cd808a69-p_e.jpg,25.761005,-80.20323,"$1,075,000",House for sale,FOR_SALE
"2949 Coconut Ave #4, Miami, FL 33133",2536,3.0,3,One Sotheby's International Realty,https://www.zillow.com/homedetails/2949-Coconut-Ave-4-Miami-FL-33133/247701731_zpid/,247701731,https://photos.zillowstatic.com/fp/da7e0e7e1b28889bf40bb94514cdc00f-p_e.jpg,25.738018,-80.24085,"$1,249,000",Townhouse for sale,FOR_SALE
"1425 Brickell Ave UNIT 52EF, Miami, FL 33131",7104,7.0,5,Douglas Elliman,https://www.zillow.com/homedetails/1425-Brickell-Ave-UNIT-52EF-Miami-FL-33131/2078895501_zpid/,2078895501,https://photos.zillowstatic.com/fp/5f33fab6fe3b8b7b1dd279b2ba2c43e8-p_e.jpg,25.759037,-80.191956,"$16,495,000",Condo for sale,FOR_SALE
"12860 SW 147 Terrace Rd, Miami, FL 33186",1705,2.0,3,Lifestyle International Realty,https://www.zillow.com/homedetails/12860-SW-147-Terrace-Rd-Miami-FL-33186/2062322456_zpid/,2062322456,https://photos.zillowstatic.com/fp/ee22ee97583cfadb91b4d93c8a220c05-p_e.jpg,25.63009,-80.40134,"$615,000",House for sale,FOR_SALE
"121 NE 34th St UNIT 3002, Miami, FL 33137",1045,2.0,2,One Sotheby's International Re,https://www.zillow.com/homedetails/121-NE-34th-St-UNIT-3002-Miami-FL-33137/306391732_zpid/,306391732,https://photos.zillowstatic.com/fp/4652a3c7f5d70b9131b2c19bf125284f-p_e.jpg,25.808714,-80.19209,"$895,000",Condo for sale,FOR_SALE
