Page,Url,Title,Image,Content,Ingredients,Portion,Cooking Time,Recipe Yield,Direction
49,https://www.bucataras.ro/retete/clatite-cu-ciuperci-43817.html,Clatite cu ciuperci,https://www.bucataras.ro/uploads/modules/news/43817/656x440_clatite-cu-ciuperci-214296.jpg,,"300 g ciuperci
o ceapa
o jumatate de morcov
un sfert de ardei capia rosu
sare, piper dupa gust
marar verde
70 ml ulei
faina, pret de 5-6 linguri( cat pentru un aluat de clatite)
apa 400 ml
chimen, maghiran",6,60,1) peste ciuperci nu am mai adaugat apa.,"Ciupercile, ceapa, morcovul si ardeiul le-am spalat bine, le-am tocat marunt. Morcovul l-am dat pe razatoarea mica.  Am pus o tigaie pe foc cu 30 ml ulei. Cand s-a incins bine am adaugat ceapa, morcovul, ardeiul, mararul  si condimentele. Cand s-au calit la jumatate am adaugat ciupercile. L-am lasat pe foc pana a scazut bine. Aluatul de clatite  este unul clasic: Se pune apa intr-un bol impreuna cu sare si 40 ml ulei. Se amesteca bine. Se pune faina in ploaie. Am adaugat cateva bobite de chimen si maghiran. Rezulta un aluat de clatite normal.  Punem o tigaie pe foc. Am folosit una de ceramica, deci nu a mai fost nevoie de un surplus de ulei la uns.  Am copt foile una cate una. Am umplut foile cu ciupercile pregatite mai sus.  Pofta buna."
49,https://www.bucataras.ro/retete/tocanita-de-legume-cu-orez-de-post-43834.html,Tocanita de  legume cu orez (de post),https://www.bucataras.ro/uploads/modules/news/43834/656x440_tocanita-de-legume-cu-orez-de-post-214378.jpg,"Aceasta reteta de tocanita, o am de la mama. Perfecta pentru o zi de post. Sper sa va placa si voua ;)","2 cepe potrivite (una rosie si una alba)
2 morcovi zdraveni
1 felie groasa de 2 cm de radacina de telina
2 rosii mari (pentru suc)
2 gogosari (unul verde, unul rosu) mari
1 ardei gras galben mare
4 catei de usturoi
130 gr orez
cateva buchetele de conopida
cateva frunze de telina
jumatate legatura de patrunjel verde
2-3 frunze de dafin
ulei
sare, piper dupa gust",5,60,,"Punem uleiul la incins astfel incat sa fie tocmai bun pentru a adauga ceapa taiata fideluta, radacina de telina si morcovii dati pe razatoarea mare. Amestecam totul bine si mai punem un pahar cu apa, acoperim totul cu un capac si le lasam aproximativ 5 minute. Cat timp fierb morcovii, ceapa si telina, pregatim cubulete frumoase de gogosari si ardei gras si le dam si lor drumul in oala. Din rosii preparam rapid, la mixer, un suc de rosii vartos si sanatos, iar conopida o desfacem in buchetele mici si le adaugam in oala. Spalam orezul si il pun la semifiert in 400 ml de apa. Amestecam din cand in cand astfel incat orezul sa nu se lipeasca de fundul cratitei. Dupa 15 minute este gata semifiert. Adaugam orezul peste legume. Potrivim de sare, piper si adaugam cateva frunze de dafin. Amestecam si lasamtotul sa fiarba. Intre timp, usturoiul, frunzele de telina si cele de patrunjel le vom toca marunt si apoi le vom rasturna peste tocanita. Oprim focul si servim alaturi de muraturi."
49,https://www.bucataras.ro/retete/cartofi-cu-rozmarin-43841.html,Cartofi cu rozmarin,https://www.bucataras.ro/uploads/modules/news/43841/656x440_cartofi-cu-rozmarin-214412.jpg,,"1 kg cartofi
1 lingurita rozmarin
3 linguri ulei de masline
sare, piper",5,30,1) Sunt ideali ca si garnitura pentru carne dar se pot consmna si ca atare.,"Curatam cartofii de coaja, ii spalam si ii taiem felii groase. Ii punem intr-o oala cu apa si ii fierbem cam 3/4, adica sa ramana un pic nefierti. Ii scurgem de apa, ii condimentam cu rozmarin, sare si putin piper. Pregatim un vas incapator pe care il tapetam cu hartie de copt (de preferat ca dupa ce o taiem de pe rola sa o mototolim bine, dupa care o indreptam si in felul asta adera mai bine la vasul nostru) si rasturnam cartofii. Dam la cuptor, la foc potrivit pana se rumenesc usor cartofii.  "
49,https://www.bucataras.ro/retete/bruschete-43844.html,Bruschete,https://www.bucataras.ro/uploads/modules/news/43844/656x440_bruschete-214419.jpg,,"rosii cat mai coapte
bagheta
ulei de masline
2 catei de usturoi
busuioc
piper
sare.",-,30,,"Feliem bagheta si o asezam feliile pe o tigaie antiaderenta, nu inainte de a le unge cu ulei de masline.. Le rumenim pe ambele parti (nu le ardeti- ca mine:D) si le frecam cu catelul de usturoi, asa fierbinti. Intre timp taim rosiile cubulete, le amestecam cu sare, piper  putin ulei de masline si eventual cu un catel de usturoi pisat si le asezam pe feliile de bagheta . Presaram busuioc si servim. Se pot adauga fileuri de ansoa scurse de sucul din conserva si stropite cu suc de lamaie."
49,https://www.bucataras.ro/retete/pireu-de-telina-cu-sos-de-ciuperci-si-sfecla-rosie-43848.html,Pireu de telina cu sos de ciuperci si sfecla rosie,https://www.bucataras.ro/uploads/modules/news/43848/656x440_pireu-de-telina-cu-sos-de-ciuperci-si-sfecla-rosie-214439.jpg,Un pranz de post!! Delicios si sanatos!!,"5 ciuperci
3 fire de ceapa verde
patrunjel
sare
marar
jumate de telina
1 ardei rosu
sfecla rosie cu hrean in otet",2,30,,"Telina se curata si se taie bucati si se pune la fiert cu apa. Cand este fiarta se scurge de apa si se face pireu cu blender-ul, se adauga sare si marar . Ciupercile se taie felii, ardeiul rosu si ceapa verde se toaca, se pun in cratita si se pun la fiert cu 200 ml apa. Se lasa sa scada si se adauga patrunjel si sare. 
"
49,https://www.bucataras.ro/retete/varza-a-la-cluj-cu-soia-43860.html,Varza a la Cluj cu soia,https://www.bucataras.ro/uploads/modules/news/43860/656x440_varza-a-la-cluj-cu-soia-214514.jpg,"Daca tot suntem in post va dau o idee de gatit;daca urmati intocmai reteta mea,va garantez ca nu stiti ce mancati!","1 varza dulce sau murata(dupa preferinte)
100 ml ulei
1 pahar orez
200 g soia granule
1 ceapa
2 linguri bulion
sare
piper
cimbru
3 catei de usturoi",4,90,1) supa de legume o puteti face repede dintr-un cub concentrat de legume fiert in 1l de apa,"Punem soia intr-un vas pe foc impreuna cu 1 lingurita sare, piper, putin cimbru, usturoiul zdrobit si lasam 10 minute; In alt vas calim ceapa in putin ulei, adaugam soia scursa, amestecam bine si mai condimentam la nevoie; in alt vas cu restul de ulei, punem varza taiata fin sa se caleasca, stingem cu 1 ceasca de supa de legume fierbinte si lasam pe foc pana scade si varza este moale In compozitia de soia adaugam orezul inflorit cateva minute in apa cu sare sau tot in supa de legume, pe foc Intr-o tava unsa cu ulei, punem un strat de varza, apoi soia, acoperim cu restul de varza, deasupra turnam bulionul dizolvat intr-o ceasca cu apa si dam la cuptor 40-50 minute Se serveste dupa preferinta, dar noi am servit cu mamaliguta."
49,https://www.bucataras.ro/retete/tocana-de-legume-de-post-43881.html,Tocana De Legume (De Post),https://www.bucataras.ro/uploads/modules/news/43881/656x440_tocana-de-legume-de-post-214604.jpg,"O tocana exact pe gustul meu, cu multe legume si rapida.","6 cartofi potriviti
2 ardei grasi
1 morcov
2 cepe micute sau una mai mare
3 rosii
2 catei usturoi
sare si piper
patrunjel verde",5,60,,"  Tocati legumele marunt si caliti-le in putin ulei cam 5-7 minute   Taiati cartofii in cuburi de marime potrivita, adaugatii peste legumele calite si acoperiti cu apa. Potriviti de sare si piper si lasati sa fiarba la foc mic pana ce cartofii sunt fierti.   Cand cartofii s-au fiert opariti rosiile, indepartati coaja si taiati-le marunt. Adaugati-le in tocana cu usturoiul pisat si lasati sa mai fiarba inca 10- 15 minute. Cand este gata stingeti focul, adaugati patrunjelul tocat marunt si gata de servit.   POFTA BUNA!!!"
49,https://www.bucataras.ro/retete/mancare-de-fasole-verde-cu-dovlecel-43890.html,Mancare de fasole verde cu dovlecel,https://www.bucataras.ro/uploads/modules/news/43890/656x440_mancare-de-fasole-verde-cu-dovlecel-214687.jpg,Un pranz minunat pentru zilele de post!!,"500 gr fasole verde
1 dovlecel
1 ceapa
1 ardei kapia
apa
sare
piper
patrunjel",4,60,,"Dovlecelul, ceapa, ardeiul se curtata, se spala , se toaca cubulete.Fasolea verde se spala. Se pun toate intr-o cratita la fiert cu apa, cam 30 min . Cand sunt fierte se condimenteaza cu sare piper, patrunjel si se mai lasa inca 10 min pe foc."
49,https://www.bucataras.ro/retete/mancare-de-fasole-verde-43892.html,Mancare de fasole verde,https://www.bucataras.ro/uploads/modules/news/43892/656x440_mancare-de-fasole-verde-214695.jpg,,"3 pungi cu fasole verde
un morcov
2 rondele telina
o ceapa
2 rondele pastarnac
o legatura marar proaspat
200 ml suc de rosii
un graunte cu usturoi
cimbru, sare, piper  dupa gust
doua foi de dafin
30 ml ulei",6,60,,"Am curatat legumele (ceapa, morcov, telina, pastarnac) , spalat si tocat marunt. Intr-o cratita  cu 30 ml ulei le-am sotat pret de 3-4 minute. Am adaugat fasolea verde. Am pus apa cam 300 ml. Daca mai este nevoie mai putem completa pe parcurs.Am pus sare. Cand toate au fost aproape gata ca fierbere am adaugat piper, cimbru, foi de dafin si sucul de rosii. Dupa alte 10 minute am adaugat un graunte de usturoi tocat.  Am adaugat marar proaspat taiat marunt.  Pofta buna!"
49,https://www.bucataras.ro/retete/supa-de-cartofi-43893.html,Supa de cartofi,https://www.bucataras.ro/uploads/modules/news/43893/656x440_supa-de-cartofi-214698.jpg,,"4 cartofi
o jumatate de morcov
cateva fasii de ardei verde
o ceapa
o rondea de telina
o rondea de pastarnac
patrunjel verde
sare, piper, cimbru, boia de ardei dulce dupa gust.
30 ml ulei
o jumatate de rondea de fidea",5,60,,"Legumele (cartofi, ceapa, morcov, pastranac, ardei, telina) au fost curatate, spalate si tocate. Intr-o cratita am pus 30 ml ulei, am lasat la incins. Am adaugat  ceapa, morcovul, pastranacul, ardeiul, telina tocate marunt si le-am lasat pret de 5 minute cat sa se inmoaie. Am adaugat cartofii. Le-am mai lasat 3 minute impreuna. Am adaugat apa, sare. Cand procesul de fierbere a ajuns aproape de final am pus piper, putin cimbru, boia de ardei dulce si firele de fidea.   La final am adaugat patrunjel tocat.  Pofta buna!"
49,https://www.bucataras.ro/retete/salata-de-conopida-cu-cartofi-43894.html,Salata de conopida cu cartofi,https://www.bucataras.ro/uploads/modules/news/43894/656x440_salata-de-conopida-cu-cartofi-214700.jpg,"Aceasta reteta deosebit de buna, o am de la prietena mea Sidy.","1 conopida 
6-7 cartofi mici
1 ceapa mica
2-3 catei usturoi
100 ml ulei de masline sau alt ulei de floarea soarelui
1 lingurita mustar
marar verde 
zeama de lamaie
sare
piper",-,60,"1) se poate prepara si cu maioneza dintr-un galbenus de ou fiert
2) Daca nu e de post puteti pune si o lingurita, doua de iaurt","Conopida se rupe buchetele si se pune la fiert in apa cu sare si se lasa sa fiarba acoperit 15 minute. 
Cartofii spalati se coc in cuptor.(daca vreti la microunde sau ca mine in cuptorul aragazului) 
Din usturoiul pisat , mustar si 1/2 cartof copt presat facem o maioneza de post cu putin ulei. 
Dupa ce a fiert conopida o strecuram si lasam sa se raceasca apoi o maruntim, la fel si cartofii copti si decojiti. 
Adaugam condimentele si apoi conopida , cartofii si maioneza se mixeaza, se adauga si  zeama de lamaie si ceapa razuita si marar verde tocat. 
Salata se aseaza in boluri si se orneaza sau nu. 
Pofta mare !"
49,https://www.bucataras.ro/retete/tocanita-de-ciuperci-cu-lapte-de-soia-43895.html,Tocanita de ciuperci cu lapte de soia,https://www.bucataras.ro/uploads/modules/news/43895/656x440_tocanita-de-ciuperci-cu-lapte-de-soia-214701.jpg,Un pranz minunat!!,"5 ciuperci
1 fir de ceapa verde
200 ml apa
100 ml lapte de soia
1 lingura rasa de faina integrala
sare
patrunjel",2,60,,"Ciupercile se curata si se taie fasii, ceapa se toaca si se pun la fiert cu apa  cam 20-30 min, la foc mediu. Cand sunt fierte, se adauga  faina dizolvata in lapte. Se condimenteaza cu sare si patrunjel si se mai lasa 5-10 min."
49,https://www.bucataras.ro/retete/supa-crema-de-rosii-43899.html,Supa crema de rosii,https://www.bucataras.ro/uploads/modules/news/43899/656x440_supa-crema-de-rosii-214737.jpg,Cred ca v-ati dat seama pana acum ca principalul beneficiar al preparatelor mele este ful meu Alex. ,"Ingrediente
1 ceapa,
2 morcov,
1 cartof (mare),
o telina mica
un pastarnac
1 adrel rosu,
2 kg. rosii coapte bine,
2 linguri ulei,
3 l. apa
2 linguri de orez
sare
patrunjel verde",4,90,,"Zarzavatul bine spalat, curatat si taiat in bucati cat de cat mai mici si mai subtirele(nu tocat ca pentru ciorba) l-am pus la fiert intr-o oala cu 3 litri de apa. Rosiile spalate si taiate in 4 le-am dat prin separatorul de rosii atasat la masina de tocat. Dupa ce zarzavatul a fiert cam 30 de minute, am strecurat supa iar zarzavatul in afara de ceapa si ardei, l-am pus in blender si l-am facut crema. Sucul de rosii rezultat impreuna cu supa de legume si cu legumele pasate le-am pus intr-o oala si le-am pus din nou la fiert, dupa 10 minute am adaugat si orezul spalat si am mai lasat sa fiarba pana a fiert si orezul. Am adaugat sare si 2 linguri de ulei si dupa cateva clocote am stins focul si am adaugat patrunjelul tocat.Am acoperit oala si am lasat supa sa se raceasca cat decat ca sa poata fi pusa in farfurii. Eu am mancat supa cu crutoane, Alex fara. Pofta buna!"
49,https://www.bucataras.ro/retete/ciorba-cu-perisoare-din-soia-43902.html,Ciorba cu perisoare din soia,https://www.bucataras.ro/uploads/modules/news/43902/656x440_ciorba-cu-perisoare-din-soia-214740.jpg,Reteta este preluata de pe bucatareselevesele insa este adaptata pentru noi ;),"100 g granule soia,
50 ml ulei,
1 ceapa mica,
5 linguri faina,
1 lingura de marar uscat
50 g de ciuperci
1 lingura de gris
sare, piper
2 morcovi de marime mijlocie,
1 radacina patrunjel,
1 radacina pastarnac
1/4 radacina telina,
1 ceapa mica,
250 ml bors
1 lingura frunze leustean verde tocat
1 lingura de patrunjel verde
1 lingura de marar verde
2 linguri ulei,",6,60,,"1.Granulele de soia le punem la fiert in apa cu sare timp de 30 de minute.  2.Curatam morcovii, ceapa, radacinile de patrunjel, pastarnac si telina. 3. Ceapa se taie marunt (eu am folosit blenderul) si cantitatea rezultata se imparte in doua, iar morcovii, patrunjelul, telina si pastracul le taiem cubulete. 4. Intr-o oala calim legumele taiate impreuna cu ceapa. Stingem totul cu circa 2.5 l apa rece si lasam la fiert la foc mic impreuna cu 1 lingurita de sare, leusteanul, patrunjelul si mararul(verzi). 5. Soia fiarta si scursa de apa o amestecam cu jumatate din ceapa ramasa, 50 ml ulei, 5 linguri faina, gris, marar, 50 g ciuperci toacate marunt si condimentam cu sare si piper dupa gust. 6. Cand legumele din oala sunt fierte, adaugam si perisoarele formate in ciorba clocotinda. Lasam sa dea totul din nou in clocot, adaugam borsul si lasam sa fiarba inca circa 10 minute la foc mic si oala acoperita.   Pofta buna!"
49,https://www.bucataras.ro/retete/piftele-din-soia-cu-ciuperci-43906.html,Piftele din soia cu ciuperci,https://www.bucataras.ro/uploads/modules/news/43906/656x440_piftele-din-soia-cu-ciuperci-214765.jpg,,"100 g granule soia Inedit
200 g de ciuperci
2 cepe mari
6 catei de usturoi
1 morcov mare
3 linguri de faina
3 linguri de gris
3 linguri de pesmet
1 lingura de marar uscat
sare si piper
ulei",6,60,,"1. Soia se pune la fiert in apa cu sare timp de 30 de minute. 2. Curatam si spalam ciupercile, ceapa, usturoiul si morcovul, apoi le tocam marunt - eu am folosit blenderul. 3. Ceapa si usturoiul se calesc cu putin praf de sare-sa nu se arda-, adaugam morcovul si ciupercile lasandu-le la innabusit timp de 5 - 10 minute. 4. Legumele se amesteca cu granulele de soia scurse bine, faina, gris, pesmet, marar, piper si sare dupa gust ( pesmetul este deja sarat asa ca nu mai adaugam foarte mult) 5. Piftele formate se prajesc in ulei incins si se scot pe servetele absorbate.   Pofta mare!"
49,https://www.bucataras.ro/retete/tocanita-inedit-de-legume-cu-soia-43919.html,"Tocanita ""INEDIT"" de legume cu soia",https://www.bucataras.ro/uploads/modules/news/43919/656x440_tocanita-inedit-de-legume-cu-soia-214872.jpg,," o punga de soia cuburi
1 ceapa
1 morcov
2 ardei kapia
2 cani de apa
100 ml suc de rosii
sare
oregano.",3,60,,"Se toaca ceapa, morcovul, ardeiul. Se pun intr-o cratita , se adauga cuburile de soia, apa si bulionul si se lasa la fiert  cam 30 min. Se condimenteaza cu sare si oregano si se mai lasa 5-10 min."
49,https://www.bucataras.ro/retete/chec-de-post-by-laura-43931.html,Chec de post by Laura,https://www.bucataras.ro/uploads/modules/news/43931/656x440_chec-de-post-by-laura-214942.jpg,Sunt o pofticioasa.......recunosc.Da cand  am vazut pufosenia Laurei ma gandesc la ea. Asa ca...........executarea! Cu mici modificari.,"1 1/2 cana lapte Joya
1/2 cana ulei
1 cana zahar
2 cani faina
1 plic zahar vanilat
1 plic praf de copt
o mana de stafide
2 linguri cacao",-,90,1) se foloseste cana de aceeasi marime la toate ingredientele care au ca masura  cana,Se amesteca toate ingredientele (mai putin cacao) intr-un bol cu mixerul. Compozitia se desparte in doua. Intr-una din compozitii se pune cacao si se amesteca bine pentru incorporare. Tava de chec se tapeteaza cu hartie de copt. Compozitia de pune in mijlocul tavii alternativ:o lingura compozitie alba.una compozitie cu cacao pana se termina . Se introduce in cuptorul incins . Este coapta cand trece testul cu scobitoarea. Se taie rece.
49,https://www.bucataras.ro/retete/chiftelute-de-tofu-cu-marar-reteta-video-43949.html,Chiftelute de tofu cu marar (reteta video),https://www.bucataras.roNone,O reteta video foarte simpla si de efect de Chiftele cu tofu si marar intr-o prezentare foarte draguta a lui Radu Popovici," o cutie de brinza tofu Inedit cu chimen
o lamiie
2-3 linguri de maioneza Inedit de soia
3-4 catei de usturoi
1 legatura marar
1/2 legatura patrunjel
sare si piper
o rosie",3,30,," Se rade tofu pe razatoarea mica, se condimenteaza cu putin piper, apoi se combina cu maioneza Inedit de soia. Se amesteca si apoi se modeleaza mixtura sub forma unei mingi de ping-pong. Se baga la frigider pentru 15 minute, sa se raceasca. Se toaca marunt o legatura de marar si o jumatate de legatura de patrunjel. Cit se racesc chiftelutele se rade coaja unei lamai si se toaca marunt usturoiul. Se amesteca toate omogen. Se tavalesc chiftelutele prin amestecul de verdeturi si se aseaza pe pat de rosie taiata rondele. Se stropesc cu ulei de masline extravirgin."
49,https://www.bucataras.ro/retete/fasole-boabe-in-stil-toscan-43952.html,Fasole boabe in stil toscan,https://www.bucataras.ro/uploads/modules/news/43952/656x440_fasole-boabe-in-stil-toscan-215032.jpg,,"500 g fasole boabe alba
rozmarin proaspat
1 fir  salvie
2 fire de usturoi verde
2 catei de usturoi
1 morcov
ulei de masline
sare
piper macinat
patrunjel verde",-,120,,"Se taie julien ceapa, ardeiul si ciupercile si se calesc in ulei. Deasupra se adauga cartofii taiati si se adauga apa cam un centimetru deasupra cartofilor. Se condimenteaza dupa gust cu sare si piper si se lasa la fiert pana se fierb cartofii."
49,https://www.bucataras.ro/retete/tocanita-de-cartofi-cu-ciuperci-43956.html,Tocanita de cartofi cu ciuperci,https://www.bucataras.ro/uploads/modules/news/43956/656x440_tocanita-de-cartofi-cu-ciuperci-215043.jpg,O tocanita simpla si sanatoasa,"1 Kg cartofi
400 g ciuperci
1 ardei gras
1 ceapa mare
50 ml ulei
sare si piper dupa gust.",4,60,,"Se tine fasolea la inmuiat in apa rece (de obicei eu o tin de seara pana dimineata) Se pune la fiert, se spumeaza si se schimba apa de doua ori, dupa care punem fasolea in oala si adaugam apa atata cat sa depaseasca cu putin fasolea. Adaugam morcovul si cateii de usturoi taiati rondele, rosmarinul, salvia si 2 linguri cu ulei de masline. Condimentam cu sare si piper. Se da la foc sub capac si se lasa sa fiarba la foc potrivit, avand grija ca din cand in cand sa amestecam. In tot acest timp ne ocupam de ""confectionarea"" pastei de usturoi. Taiem firele de usturoi, le punem intr-un bol, presaram cu sare si strivim cu ajutorul unui mojar. Adaugam ulei de masline in fir subtire ca la maioneza pana cand obtinem o pasta. Cand fasolea este bine facuta si apa a scazut (trebuie ca in oala sa ramana zeama cam de doua degete) adaugam pasta de usturoi si amestecam. Potrivim de sare si piper, amestecam si mai lasam sa dea in 2-3 clocote. Servim atat calda cat si rece, asezonata cu patrunjel verde, cu paine proaspata facuta in casa."
49,https://www.bucataras.ro/retete/tocanita-de-mazare-43961.html,Tocanita de mazare,https://www.bucataras.ro/uploads/modules/news/43961/656x440_tocanita-de-mazare-215070.jpg,"O mancare simpla, de post si gustoasa......sigur, fiecare stie cum sa o pregateasca, dar am zis sa va zic si modul meu de preparare....","500 gr mazare congelata
2-3 cartofi
1 morcov
1 ceapa
100 ml ulei masline
100 ml bulion de rosii
sare
piper
cimbru sau oregon
1-2 foi de dafin",4,30,"1) Ptr un gust mai intens, puteti pune si 2-3 bucati de usturoi.","Cand ma grabesc, folosesc un mod rapid de gatit, si anume, tai morcovul rondele, ceapa o toc marunt, cartofii ii tai in patru si apoi pun toate ingredientele intr-o oala sub presiune si dau la foc mare iar din momentul cand se ridica valva (depinde de modele) micsorez focul si las cca 20 min. Merge de minune cu muraturi!"
49,https://www.bucataras.ro/retete/ciuperci-cu-spanac-i-soia-43972.html,Ciuperci cu spanac și soia,https://www.bucataras.ro/uploads/modules/news/43972/656x440_ciuperci-cu-spanac-i-soia-215111.jpg,O mâncărică super sățioasă!,"ciuperci champignon cca. 500 g,
ceapă verde 4 fire,
usturoi verde 2 fire,
leurdă 1/2 legătură,
spanac proaspăt cca, 250 g,
mărar verde 1 legătură,
cubulețe de soia Inedit,
cimbru,
bulion cca. 300 ml,
ulei de măsline,
sare iodată,
piper proaspăt măcinat,
foaie de dafin.",4,30,,"Cubulețele de soia, se pun la fiert în apă clocotită, cu puțină sare, piper proaspăt măcinat, 1 foaie de dafin și puțin cimbru, cca. 15 minute, apoi se scoate și se scurge bine de zeamă. Între timp, ceapa, usturoiul, leurda  și spanacul se curăță, se toacă mărunt, apoi se pune la călit în puțin ulei de măsline cu apă. Ciupercile curățate și tocate se adaugă la amestecul verdețuri și se lasă la fiert cca. 15  minute, semiacoperit. După ce au fiert ciupercuțele, se adaugă cubulețele de soia, se asezonează de sare, piper, se adaugă bulionul și se lasă la fiert neacoperit cca. 10 minute. La final se presară mărarul tocat mărunt.  Se servește fierbinte ca atare sau cu garnitură de cuș-cuș.  Poftă bună!    "
49,https://www.bucataras.ro/retete/sarmalute-vegetariene-in-frunze-de-salata-43974.html,Sarmalute vegetariene in frunze de salata,https://www.bucataras.ro/uploads/modules/news/43974/656x440_sarmalute-vegetariene-in-frunze-de-salata-215122.jpg,Bune..tare bune...si de post!,"2 salate mari( cu frunze mari)
5 ciuperci champinion
1 ceapa alba
1 legatura de ceapa verde
1 dovlecel
1 vanata
1 morcov mic
1 legatura de marar
cimbru
piper
sare dupa gust
2 linguri pasta de ardei
1 cutie de rosii polpa Cirio( in bulion)
1 bol mic de stafide aurii( un pumn)
1 vas cu apa
zeama de la 1/2 de lamaie
2 linguri ulei vegetal( palmier)
1 cana de orez cu bob rotund
suc de rosii condimentat( sau obisnuit, ideal facut in casa)",6,90,,"Salata se spala frunza cu frunza si se aleg mai bine frunzele mari. Se manevreaza cu grija ...este fragila. Se incalzeste un vas cu apa in care am pus zeama  de lamaie si un praf de sare. Ficare frunza se opareste pentru zece secunde in apa. Se lasa deoparte cu grija. E bine sa facem asta exact inainte sa umplem sarmalutele. Vanata se taie felii si se presara cu sare. Se lasa in jur de zece minute, apoi se scurge. Eu o trec si printr-un jet de apa rapid apoi o scurg bine inainte sa o toc marunt. Se toaca ceapa, ciupercile, morcovul se da pe razatoare, dovlecelul  de asemenea, apoi se amesteca toate legumele cu cimbrul si mararul. Punem si stafidele. Daca doriti puteti pune totul la robot pentru o compozitie mai fina. Calim usor in ulei incins, adaugam  si orezul. Se lasa in jur de zece minute pe foc, amestecandu-se din cand in cand. Nu este nevoie de apa caci isi vor lasa destula legumele. Daca vi se pare prea multa, o scurgeti, o strecurati si o veti adauga la sos.  Adaugam pasta de ardei, rosiile in bulion si potrivim gustul de sare si piper. Lasam la racit compozitia. Fiecare frunza gata pregatita cum am spus mai sus se umple si se ruleaza. Sarmalutele se aseaza in vas si deasupra se pune suc de rosii condimentat( vezi reteta in pagina mea). Le coacem pentru o ora si jumatate la cuptor. Le servim cu mamaliguta..."
49,https://www.bucataras.ro/retete/bulgarasi-si-baghete-de-cartofi-43976.html,Bulgarasi si baghete de cartofi,https://www.bucataras.ro/uploads/modules/news/43976/656x440_bulgarasi-si-baghete-de-cartofi-215130.jpg,,"5 cartofi
1 morcov mare
1 ceapa
3 catei unsturoi
3 linguri faina alba
margarina
1 cana faina porumb
oregano
dafin
curry
sare
ulei",6,60,1) Se pot face si la cuptor,"1. Cartofii si morcovul se curata, se spala si se pun la fiert. 2. Se adauga dafin, curry si sare dupa gust. 3. Cand morcovul si cartofii sunt bine fierti se adauga in apa cateii de usturoi bine pisati si se mai lasa pe foc 3 minute. 4. Indepartam oala de pe foc, scurgem bine apa, adaugam o lingura de margarina si zdrobim legumele. 5. Cand se formeaza pireul adaugam lingurile pline de faina alba, ceapa bine tocata si amestecam si dam la frigider timp de 15 minute, va rezulta o compozitie lipicioasa si un pic moale. 6. Formam cateva baghete si le tavalim prin faina de porumb, iar pentru bulgarasi amestecam faina ramasa cu oregano. 7. Se pun la prajit in ulei incins, se lasa sa se rumeneasca putin pana cand se va intari crusta si se scot pe servetele absorbante.     "
49,https://www.bucataras.ro/retete/salata-de-cruditati-cu-maioneza-de-post-43985.html,Salata de cruditati cu maioneza de post,https://www.bucataras.ro/uploads/modules/news/43985/656x440_salata-de-cruditati-cu-maioneza-de-post-215157.jpg,"Sunt mai multe feluri in care poti prepara o maioneza de post, dar eu o prefer pe cea care se face cu cartofi  copti .","doi morcovi potrivit de mari
o telina mijlocie
o sfecla rosie mica
un mar mare
salata verde pentru decor
o andiva
sare
piper  
doi cartofi copti 
o lingura de mustar 
ulei de floarea soarelui 
zeama de lamaie",-,30,"1) un alt fel de maioneza de post este cea facuta cu telina fiarta, ulei si lamaie.","Intai prepar maioneza. Zdrobesc cartofii copti cu o furculita sau cu presa de cartofi, adaug o lingura de mustar si zeama de lamaie si incep sa amestec totul ca la maioneza obisnuita. Din cand in cand adaug uleiul si amestec pana obtin cantitatea dorita de maioneza si are gustul pe care il doresc. 
Morcovii, telina, sfecla si marul le rad pe razatoarea cu gauri mici si le pun in castronul cu maioneza pe masura ce le rad ca sa nu se oxideze. Amestec toate legumele cu maioneza, pun sare si piper dupa gust iar cand e gata amestecata pun salata in frunzele de andiva curatate si spalate. Farfuria pe care am asezat corabioarele din andiva am ornat-o cu salata verde taiata fideluta. In felul asta si corabioarele s-au asezat mai bine. Asa e si mai usor de servit cand ai musafiri sau cand te grabesti si nu ai timp prea mult de stat la masa."
49,https://www.bucataras.ro/retete/placinta-cu-mere-de-post-43986.html,Placinta cu mere (de post),https://www.bucataras.ro/uploads/modules/news/43986/656x440_placinta-cu-mere-de-post-215160.jpg,"Imi plac merele si natur dar si coapte sau  in prajituri. Si cum cam de mult n-am mai facut ceva cu mere, m-am apucat de treaba!","1 pachet de margarina( 250g)
15 linguri de faina
7 linguri de apa
1 praf de copt( sau bicarbonat ) stins cu zeama de lamaie
coaja rasa de la o lamaie
coaja rasa de la o portocala
zahar tos
zahar pudra
scortisoara macinata
10 mere mari",-,60,,"Merele se spala bine si se rad pe razatoarea mare cu coaja cu tot, deoarece in coaja si sub coaja sunt cei mai multi nutrienti. 
Se framanta un aluat care se imparte in doua. 
Se intinde o foaie care se aseaza in tava;merele se storc bine si se aseaza uniform peste foaia de aluat. 
Peste mere se presara zahar tos si scortisoara. 
Se intinde a doua foaie peste mere si se inteapa cu o furculita din loc in loc. 
Se da la cuptorul incalzit dinainte la foc potrivit cca 45 de minute. 
Se presara cu zahar pudra si se taie cand s-a racit. 
Pofta buna!"
